N do IS,Tipo de envio,Fecha y hora agendada,Fecha y hora de llegada,Volumenes declarados,Volumenes recibidos,Codigos ML en IS,Unidades en IS,Vendedor | Origen,Estado del IS,Atributo do IS
1213097,SPD,27/09/2020 23:00,-,1,0,13,26,RAZTECSHOP,Creado,-
1213106,SPD,27/09/2020 23:00,-,1,0,3,16,KEO-,Creado,-
1213147,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,60,350,HOPEMOB,En Problem Solver,-
1213154,SPD,27/09/2020 23:00,-,1,0,2,7,ALMASOLEDADVILLANUEVAGARCA,Creado,-
1213198,SPD,27/09/2020 23:00,26/09/2020 16:21,10,6,1,1000,MAGGIESHOPMX,Cerrado,-
1213223,SPD,27/09/2020 23:00,28/09/2020 10:41,2,1,1,36,BARA602341,Cerrado,cpg
1213230,SPD,27/09/2020 23:00,-,2,0,11,512,DAMAILININGMX,Creado,-
1213232,SPD,27/09/2020 23:00,-,1,0,4,13,KEO-,Creado,-
1213236,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,4,107,STORE.777,En Stage In,-
1213243,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,31,166,HOPEMOB,En Stage In,-
1213259,SPD,27/09/2020 23:00,28/09/2020 10:41,2,1,1,24,BARA602341,Cerrado,cpg
1213286,SPD,27/09/2020 23:00,-,1,0,3,12,VENTASMEXICANOS,Creado,-
1213296,SPD,27/09/2020 23:00,-,1,0,1,50,RUBAS,Creado,-
1213328,SPD,27/09/2020 23:00,-,4,0,6,99,ALEXMEDA2009,Creado,cpg
1213332,SPD,27/09/2020 23:00,-,1,0,3,15,HILOSYMAS,Creado,-
1213336,SPD,27/09/2020 23:00,-,1,0,1,50,BABIWAWAMX,Cancelado,-
1213354,SPD,27/09/2020 23:00,-,1,0,15,97,ANTONIOMARTINEZNAVARRO,Creado,-
1213362,SPD,27/09/2020 23:00,-,1,0,7,94,SELLATODO,Creado,-
1213365,SPD,27/09/2020 23:00,-,1,0,3,9,KEO-,Creado,-
1213386,SPD,27/09/2020 23:00,28/09/2020 14:33,1,1,8,63,ALBE INTERNACIONAL,Cerrado,-
1213387,SPD,27/09/2020 23:00,-,1,0,11,143,SLU3023555,Creado,-
1213428,SPD,27/09/2020 23:00,-,3,0,6,105,COMESTIBLESMX,Creado,cpg
1213452,SPD,27/09/2020 23:00,-,1,0,2,51,GLSTRO,Creado,-
1213470,SPD,27/09/2020 23:00,26/09/2020 13:44,1,1,11,160,MOBILE_EXPRESS,Cerrado,-
1213508,SPD,27/09/2020 23:00,-,16,0,18,306,GSHOGARMX1,Creado,-
1213544,SPD,27/09/2020 23:00,-,2,0,15,35,FER220615,Creado,-
1213549,SPD,27/09/2020 23:00,28/09/2020 19:47,32,32,34,344,TC MEMORY.,En Problem Solver,-
1213552,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,5,8,LAJU CO,Cerrado,-
1213568,SPD,27/09/2020 23:00,-,12,0,2,922,ZEPHYRTECH,Cancelado,-
1213575,SPD,27/09/2020 23:00,-,3,0,23,150,VENTASDRIAN,Creado,-
1213594,SPD,27/09/2020 23:00,25/09/2020 22:51,5,5,1,500,IMPORTADORA VMTOP,Cerrado,-
1213596,SPD,27/09/2020 23:00,-,1,0,1,16,MXCOMPLETE SATISFACTION,Creado,-
1213717,SPD,27/09/2020 23:00,28/09/2020 10:41,2,2,15,48,FENIXFIT MEXICO,En Problem Solver,-
1213831,SPD,27/09/2020 23:00,-,1,0,1,5,VENTASMEXICANOS,Creado,-
1213834,SPD,27/09/2020 23:00,-,6,0,9,432,MERCADO-AGIL,Creado,-
1213837,SPD,27/09/2020 23:00,-,11,0,8,99,GIVEEN_MX,Creado,cpg
1213883,SPD,27/09/2020 23:00,-,1,0,13,54,FERRENOVA.MX,Creado,-
1213910,SPD,27/09/2020 23:00,-,1,0,1,8,ALMASOLEDADVILLANUEVAGARCA,Cancelado,-
1213918,SPD,27/09/2020 23:00,26/09/2020 13:21,5,5,11,174,AUTOPARTES SOLOHONDA,Cerrado,-
1213924,SPD,27/09/2020 23:00,-,1,0,3,36,FEJO5135873,Creado,-
1213928,SPD,27/09/2020 23:00,26/09/2020 13:44,1,1,2,6,PRODUCTS CELL,Cerrado,-
1213942,SPD,27/09/2020 23:00,-,2,0,2,4,JACIELAARONGARCIACRUZ,Creado,-
1213946,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,6,47,BENKEL MEXICO,Cerrado,-
1213956,SPD,27/09/2020 23:00,-,1,0,21,264,FALCONTERESA,Creado,-
1213971,SPD,27/09/2020 23:00,28/09/2020 18:15,2,2,45,519,SANSTORE-,En Put away,-
1213983,SPD,27/09/2020 23:00,-,1,0,1,6,SALEFEXPRESS,Creado,-
1214006,SPD,27/09/2020 23:00,-,1,0,25,148,DADASELLMXM,Creado,-
1214008,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,20,BENKEL MEXICO,Cerrado,-
1214019,SPD,27/09/2020 23:00,28/09/2020 20:30,1,1,19,269,UNIVERSO.EN.LINEA,En Stage In,-
1214021,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,20,BENKEL MEXICO,Cerrado,-
1214035,SPD,27/09/2020 23:00,-,1,0,29,200,TONER-SHOP,Creado,-
1214059,SPD,27/09/2020 23:00,-,4,0,9,49,DECORAL-NIXURY,Creado,-
1214066,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,20,BENKEL MEXICO,Cerrado,-
1214070,SPD,27/09/2020 23:00,-,3,0,14,87,ALDEAPRINT,Creado,-
1214101,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,20,BENKEL MEXICO,Cerrado,-
1214106,SPD,27/09/2020 23:00,-,1,0,1,6,VENTASMEXICANOS,Creado,-
1214118,SPD,27/09/2020 23:00,-,2,0,1,15,FEJO5135873,Creado,-
1214129,SPD,27/09/2020 23:00,28/09/2020 15:02,5,5,8,292,NEO-KING,En Stage In,-
1214147,SPD,27/09/2020 23:00,28/09/2020 10:41,1,1,11,148,COMERCIALIZADORA MEGO,Cerrado,-
1214157,SPD,27/09/2020 23:00,-,1,0,1,48,DIVOC19DROPS,Creado,-
1214174,SPD,27/09/2020 23:00,-,1,0,1,8,FEJO5135873,Cancelado,-
1214218,SPD,27/09/2020 23:00,-,1,0,4,100,ALDEAPRINT,Creado,-
1214221,SPD,27/09/2020 23:00,28/09/2020 20:30,2,1,11,157,ARCHYMEXICO,Cerrado,-
1214227,SPD,27/09/2020 23:00,-,1,0,7,103,COMESTIBLESMX,Creado,-
1214243,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,3,110,STORE.777,Cerrado,-
1214246,SPD,27/09/2020 23:00,28/09/2020 12:21,1,1,2,170,TECHMIND MEXICO,Cerrado,-
1214265,SPD,27/09/2020 23:00,-,1,0,2,38,FEJO5135873,Creado,-
1214266,SPD,27/09/2020 23:00,28/09/2020 19:33,1,1,7,101,MASTERYBRAND,En Problem Solver,cpg
1214282,SPD,27/09/2020 23:00,-,1,0,11,30,OPCIONES SOLUCIONES-GRAFICAS,Creado,-
1214285,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,1,400,NOVATECH MX,Cerrado,-
1214310,SPD,27/09/2020 23:00,-,1,0,34,708,EVOLUCIONPC MTY,Creado,-
1214318,SPD,27/09/2020 23:00,-,76,0,2,32,PSA COMPUTOYPAPELERIA,Creado,-
1214337,SPD,27/09/2020 23:00,-,6,0,4,67,MUNDITODO,Creado,-
1214358,SPD,27/09/2020 23:00,-,2,0,17,74,COLLEC STORE,Creado,-
1214361,SPD,27/09/2020 23:00,-,5,0,5,200,ARTEMEXPAPELPICADO,Creado,-
1214366,SPD,27/09/2020 23:00,-,2,0,25,142,EL-PESO-DE-LA-HISTORIA,Creado,-
1214372,SPD,27/09/2020 23:00,-,1,0,1,100,PSA COMPUTOYPAPELERIA,Creado,-
1214393,SPD,27/09/2020 23:00,-,28,0,5,28,PRODUPML,Creado,-
1214397,SPD,27/09/2020 23:00,-,1,0,1,5,VENTASMEXICANOS,Creado,-
1214403,SPD,27/09/2020 23:00,-,1,0,29,37,VALLARTAPC,Creado,-
1214436,SPD,27/09/2020 23:00,-,1,0,4,24,BÉLA HOME,Cancelado,-
1214446,SPD,27/09/2020 23:00,-,1,0,21,33,MOLDESYMANUALIDADESML,Creado,-
1214450,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,4,8,LAJU CO,Cerrado,-
1214496,SPD,27/09/2020 23:00,-,1,0,4,85,BEAUTYSHOP MEXICO,Creado,-
1214510,SPD,27/09/2020 23:00,-,1,0,6,48,BAKEDARLING,Creado,-
1214519,SPD,27/09/2020 23:00,-,1,0,3,19,VENTASMEXICANOS,Creado,-
1214525,SPD,27/09/2020 23:00,26/09/2020 11:50,4,4,11,153,ELECTRONLINE GDL,Cerrado,-
1214534,SPD,27/09/2020 23:00,-,1,0,2,23,BAKEDARLING,Creado,-
1214547,SPD,27/09/2020 23:00,-,2,0,2,122,ZEPHYRTECH,Creado,-
1214585,SPD,27/09/2020 23:00,-,1,0,1,50,GUJU561682,Creado,-
1214615,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,17,38,BEST PICK,Cerrado,-
1214641,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,16,BENKEL MEXICO,Cerrado,-
1214646,SPD,27/09/2020 23:00,-,1,0,24,47,THE_SHOP_MEXICO,Creado,-
1214688,SPD,27/09/2020 23:00,-,1,0,4,85,TUSCOMPRAS_ENLINEA,Creado,-
1214713,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,16,BENKEL MEXICO,Cerrado,-
1214784,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,2,16,BENKEL MEXICO,Cerrado,-
1214786,SPD,27/09/2020 23:00,-,1,0,18,47,COMPU-XONIK,Creado,-
1214806,SPD,27/09/2020 23:00,-,1,0,12,79,DISTRIBUIDORCOMPUTO,Creado,-
1214845,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,5,40,COSMETICA VEGETAL,En Stage In,cpg
1214847,SPD,27/09/2020 23:00,26/09/2020 16:21,5,5,1,500,TOKTOKMX,Cerrado,-
1214855,SPD,27/09/2020 23:00,26/09/2020 13:44,1,1,2,6,ALLCAR5518191090,Cerrado,-
1214861,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214877,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214891,SPD,27/09/2020 23:00,-,1,0,18,48,THE_SHOP_MEXICO,Creado,-
1214893,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214898,SPD,27/09/2020 23:00,26/09/2020 16:21,5,4,1,500,MAGGIESHOPMX,Cerrado,-
1214901,SPD,27/09/2020 23:00,26/09/2020 13:44,2,2,5,282,NARCISOSALVADORTINOCOGUERRER,Cerrado,-
1214908,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214914,SPD,27/09/2020 23:00,-,3,0,5,493,SHADIAO OFICIAL,Creado,-
1214923,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214929,SPD,27/09/2020 23:00,-,1,0,4,170,MAKEUPPOZARICA,Creado,-
1214937,SPD,27/09/2020 23:00,28/09/2020 15:44,1,1,1,4,BENKEL MEXICO,Cerrado,-
1214941,SPD,27/09/2020 23:00,28/09/2020 20:30,1,1,6,67,PHOTOBOOTHMX,En Stage In,-
1214985,SPD,27/09/2020 23:00,-,1,0,1,6,KEO-,Creado,-
1214989,SPD,27/09/2020 23:00,28/09/2020 19:33,2,2,13,176,SEÑOR SEGURIDAD,En Stage In,-
1215001,SPD,27/09/2020 23:00,-,3,0,54,115,COLLEC STORE,Creado,-
1215012,SPD,27/09/2020 23:00,26/09/2020 13:44,1,1,2,55,LOLA-TIENDAENLÍNEA,Cerrado,-
1215016,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,83,8,IBUMPER VERACRUZ,Cerrado,-
1215018,SPD,27/09/2020 23:00,-,1,0,11,379,UNIVERSO.EN.LINEA,Creado,-
1215020,SPD,27/09/2020 23:00,-,3,0,32,42,CARGOMONTERREY,Creado,cpg
1215021,SPD,27/09/2020 23:00,28/09/2020 20:30,1,1,3,53,TECNIUMSTORE,Cerrado,-
1215031,SPD,27/09/2020 23:00,28/09/2020 10:41,1,1,6,121,IMPORTACIONES ACAPULCO,Cerrado,-
1215061,SPD,27/09/2020 23:00,-,1,0,26,109,XX454,Creado,-
1215065,SPD,27/09/2020 23:00,28/09/2020 15:18,1,1,2,9,TIBIRI CONTENTTI,Cerrado,cpg
1215074,SPD,27/09/2020 23:00,-,1,0,17,43,FIGURE8 SADECV,Creado,-
1215079,SPD,27/09/2020 23:00,26/09/2020 09:07,24,24,1,80,MERCADODE MOTOPARTES,Cerrado,-
1215123,SPD,27/09/2020 23:00,28/09/2020 20:30,1,1,44,165,4MYBEBE.MX,Cerrado,-
1215163,SPD,27/09/2020 23:00,-,1,0,10,87,SOLOXMAYOREO,Creado,-
1215172,SPD,27/09/2020 23:00,-,1,0,1,5,LASER-PRINT,Cancelado,-
1215181,SPD,27/09/2020 23:00,28/09/2020 15:02,1,1,5,23,USMILE.SHOP,Cerrado,-
1215189,SPD,27/09/2020 23:00,-,1,0,1,3,LASER-PRINT,Cancelado,-
1215197,SPD,27/09/2020 23:00,28/09/2020 10:41,1,1,5,21,JAANAYA09,Cerrado,-
1215214,SPD,27/09/2020 23:00,26/09/2020 13:21,33,20,10,1154,LANEFAB57,Cerrado,-
1215216,SPD,27/09/2020 23:00,-,1,0,1,5,LASER-PRINT,Cancelado,-
1215224,SPD,27/09/2020 23:00,26/09/2020 08:52,14,14,25,267,MERCADODE MOTOPARTES,Cerrado,-
1215236,SPD,27/09/2020 23:00,-,1,0,1,6,LASER-PRINT,Cancelado,-
1215259,SPD,27/09/2020 23:00,-,2,0,2,20,ARTEMEXPAPELPICADO,Creado,-
1215265,SPD,27/09/2020 23:00,-,1,0,18,89,ANTIGUA MX,Creado,-
1215290,SPD,27/09/2020 23:00,-,1,0,4,110,TECMAZATLAN,Creado,-
1215305,SPD,27/09/2020 23:00,-,1,0,18,50,COMPU-XONIK,Creado,-
1215313,SPD,27/09/2020 23:00,-,1,0,4,390,BENIGNOARMENGOL,Creado,-
1215336,SPD,27/09/2020 23:00,-,2,0,12,115,MON.AMI STORE,Creado,-
1215368,SPD,27/09/2020 23:00,-,1,0,5,13,WWW.TODO-ORTOPEDIA.COM,Creado,-
1215374,SPD,27/09/2020 23:00,-,2,0,17,17,HYSREFACCIONES,Creado,-
1215393,SPD,27/09/2020 23:00,-,1,0,46,83,CANDY HOME,Creado,-
1215422,SPD,27/09/2020 23:00,-,1,0,16,113,DISTRIBUIDORADEPORTIVAMID,Creado,-
1215436,SPD,27/09/2020 23:00,28/09/2020 10:41,1,1,1,19,MIST JEWEL,Cerrado,-
1215445,SPD,27/09/2020 23:00,-,5,0,2,46,VARDERSANT,Creado,-
1215506,SPD,27/09/2020 23:00,28/09/2020 19:33,1,1,4,52,MAIV681726,En Stage In,-
1215560,SPD,27/09/2020 23:00,-,1,0,86,285,XX454,Creado,-
1215571,SPD,27/09/2020 23:00,-,1,0,10,27,MATIISE,Creado,-
1215580,SPD,27/09/2020 23:00,-,1,0,1,6,IRVINGBE,Creado,-
1215608,SPD,27/09/2020 23:00,28/09/2020 15:02,2,2,17,22,HYSREFACCIONES,Cerrado,-
1215638,SPD,27/09/2020 23:00,-,1,0,4,12,PAPIRA MX,Creado,cpg
1215645,SPD,27/09/2020 23:00,-,3,0,3,72,RONI68,Creado,-
1215648,SPD,27/09/2020 23:00,28/09/2020 07:57,4,4,4,68,SEGURINDUST,Cerrado,cpg
1215661,SPD,27/09/2020 23:00,-,1,0,22,143,NY4100439,Creado,cpg
1215662,SPD,27/09/2020 23:00,-,2,0,1,24,AMORCAFÉ SIGNATURE,Creado,cpg
1215664,SPD,27/09/2020 23:00,-,1,0,32,174,VENTASENPUEBLA1,Creado,-
1215678,SPD,27/09/2020 23:00,-,1,0,1,100,MADA272894,Creado,-
1215684,SPD,27/09/2020 23:00,28/09/2020 10:41,1,1,1,12,MEXICA CLIMBING,Cerrado,-
1215695,SPD,27/09/2020 23:00,28/09/2020 07:57,1,1,25,63,BOOTSYPAPOSLEON,Cerrado,-
1215783,SPD,27/09/2020 23:00,-,1,0,2,21,TALO9455272,Creado,-
1215787,SPD,27/09/2020 23:00,-,8,0,9,592,YOTSUNOHAMX,Creado,-
1215813,SPD,27/09/2020 23:00,26/09/2020 09:07,9,9,12,145,MERCADODE MOTOPARTES,Cerrado,-
1215822,SPD,27/09/2020 23:00,-,1,0,4,270,JMESCAMILLA29,Creado,-
1215826,SPD,27/09/2020 23:00,-,2,0,43,220,AMARA BEAUTY,Creado,cpg
1215828,SPD,27/09/2020 23:00,-,5,0,136,3110,TECNEU_GDL,Creado,-
1215839,SPD,27/09/2020 23:00,-,1,0,1,220,NICOMASTOREMX1,Creado,-
1215842,SPD,27/09/2020 23:00,26/09/2020 09:07,36,35,34,520,MERCADODE MOTOPARTES,Cerrado,-
1215862,SPD,27/09/2020 23:00,-,1,0,8,125,3D IMPRINTER,Creado,-
1215897,SPD,27/09/2020 23:00,26/09/2020 09:07,9,9,8,50,MERCADODE MOTOPARTES,Cerrado,-
1215935,SPD,27/09/2020 23:00,-,1,0,1,12,THELORDOFTHEMAGIC,Creado,-
1215966,SPD,27/09/2020 23:00,-,4,0,4,100,BOOMSAVEMX2,Creado,-
1215973,SPD,27/09/2020 23:00,-,2,0,3,108,YAJIAMALLMX1,Creado,-
1215979,SPD,27/09/2020 23:00,-,1,0,1,40,LOSKERDOCK,Creado,-
1215997,SPD,27/09/2020 23:00,-,1,0,1,25,AGENTEELECTRÓNICOPOLARISMX,Creado,-
1216002,SPD,27/09/2020 23:00,-,1,0,1,25,LIGHTNINGTECHNOLOGYMX1,Creado,-
1216006,SPD,27/09/2020 23:00,-,7,0,1,210,LIANGYUANWENMX1,Creado,-
1216024,SPD,27/09/2020 23:00,-,1,0,2,28,AUTOPARTESGAB,Creado,-
1216047,SPD,27/09/2020 23:00,-,3,0,1,120,MXLECHANGDA,Creado,-
1216051,SPD,27/09/2020 23:00,-,2,0,2,114,VANGUARTEC.VENTAS,Creado,-
1216074,SPD,27/09/2020 23:00,-,2,0,1,200,AITASIMX,Creado,-
1216083,SPD,27/09/2020 23:00,-,13,0,3,267,DECOFAVORMX,Creado,-
1216086,SPD,27/09/2020 23:00,-,1,0,1,100,AITASIMX,Creado,-
1216089,SPD,27/09/2020 23:00,-,2,0,2,30,QJYMX1,Creado,-
1216094,SPD,27/09/2020 23:00,-,1,0,5,217,XYRISMX1,Cancelado,-
1216096,SPD,27/09/2020 23:00,-,1,0,1,100,AITASIMX,Creado,-
1216097,SPD,27/09/2020 23:00,-,5,0,1,20,DHPREMIUMSTOREMX1,Creado,-
1216099,SPD,27/09/2020 23:00,-,1,0,1,100,AITASIMX,Creado,-
1216140,SPD,27/09/2020 23:00,-,2,0,1,100,COOM2020,Creado,-
1216152,SPD,27/09/2020 23:00,-,1,0,64,91,FASHIONSHOP OBSESSION,Creado,-
1216169,SPD,27/09/2020 23:00,-,10,0,1,320,KINGDRAGONMX,Creado,-
1216181,SPD,27/09/2020 23:00,-,10,0,14,200,PREFECTONIVELMX1,Creado,-
1216186,SPD,27/09/2020 23:00,-,2,0,1,500,AUTUTERMX1,Creado,-
987475,Proveedor,28/09/2020 07:00,21/09/2020 15:41,5,5,43,1218,SMARTLEGENDMX1,Cerrado,-
1133375,FTL,28/09/2020 07:00,-,3,0,16,122,ANNIECASTILLO SHOP,Creado,-
1137156,FTL,28/09/2020 07:00,28/09/2020 07:07,9,9,15,440,SCUDERIA ESCALANTE,Cerrado,-
1163682,FTL,28/09/2020 07:00,28/09/2020 07:32,6,6,2,480,DOSYUTECHNOLOGY,Cerrado,-
1182340,FTL,28/09/2020 07:00,28/09/2020 07:11,2,2,85,192,CRIMPA.,Cerrado,-
1183300,FTL,28/09/2020 07:00,28/09/2020 07:53,29,21,2,220,UNIVERSO HOMI,Cerrado,-
1185090,FTL,28/09/2020 07:00,28/09/2020 06:49,10,15,92,450,VERDEMILITAR,Cerrado,-
1185831,FTL,28/09/2020 07:00,28/09/2020 07:57,8,19,19,110,FLOKOGARCIA,Cerrado,-
1186984,FTL,28/09/2020 07:00,19/09/2020 06:48,5,5,14,382,BUY_SOMETHING_MEXICO,Cerrado,-
1188573,FTL,28/09/2020 07:00,28/09/2020 08:18,50,39,11,161,EGGY SHOP,Cerrado,-
1189818,FTL,28/09/2020 07:00,28/09/2020 07:49,10,11,92,541,JRGELOFICIALMEXICO,Cerrado,-
1190562,FTL,28/09/2020 07:00,28/09/2020 07:50,15,14,23,286,SMARTIANGUIS MARKETPLACES,Cerrado,cpg
1190568,FTL,28/09/2020 07:00,28/09/2020 07:01,15,15,15,131,ARTICULOSELECCOM,Cerrado,-
1190584,FTL,28/09/2020 07:00,28/09/2020 07:37,1,1,2,112,FACIFACE023,Cerrado,-
1190591,FTL,28/09/2020 07:00,28/09/2020 09:23,4,4,95,131,IVARIVARGAS,En Problem Solver,-
1190595,FTL,28/09/2020 07:00,28/09/2020 07:37,2,2,10,466,JILO5667998,Cerrado,-
1190609,FTL,28/09/2020 07:00,28/09/2020 09:23,4,4,15,18,MERCADOSHOES95,Cerrado,-
1190623,FTL,28/09/2020 07:00,28/09/2020 09:23,2,2,11,15,PLANETAFERRETERO1,Cerrado,-
1190647,FTL,28/09/2020 07:00,28/09/2020 07:21,20,18,25,341,CORA ESPECIAS,Cerrado,cpg
1193847,FTL,28/09/2020 07:00,28/09/2020 08:04,8,9,8,142,ON TECHSTORE,Cerrado,-
1195291,FTL,28/09/2020 07:00,28/09/2020 07:27,2,2,13,79,SAID OROZCO,Cerrado,-
1198228,FTL,28/09/2020 07:00,28/09/2020 07:05,38,35,28,354,GRUPO MARTIÑON,En Problem Solver,-
1211770,FTL,28/09/2020 07:00,28/09/2020 09:23,1,1,18,22,IVARIVARGAS,Cerrado,-
1216904,FTL,28/09/2020 07:00,28/09/2020 07:57,25,20,11,1720,IMPORTACION MAX,Cerrado,-
1217698,FTL,28/09/2020 07:00,28/09/2020 06:50,10,10,9,93,DOKI CONSUMIBLES,Cerrado,-
1217833,FTL,28/09/2020 07:00,28/09/2020 07:32,1,1,5,180,ALLUDA707,Cerrado,-
996129,Proveedor,28/09/2020 08:00,21/09/2020 15:41,1,3,6,260,HAANCEENMX1,Cerrado,-
1082569,FTL,28/09/2020 08:00,28/09/2020 07:15,134,124,35,131,JMVILLEGAS.MX,Cerrado,-
1088816,FTL,28/09/2020 08:00,28/09/2020 09:05,14,14,28,222,NOVEDADES1210,En Problem Solver,cpg
1143446,FTL,28/09/2020 08:00,28/09/2020 06:49,9,8,1,75,JORGE.ROQ,En Problem Solver,cpg
1161513,FTL,28/09/2020 08:00,28/09/2020 07:45,2,2,145,327,.480 MODA,Cerrado,-
1176621,FTL,28/09/2020 08:00,28/09/2020 09:22,9,10,68,544,DAVID CRUZ90,Cerrado,-
1180073,FTL,28/09/2020 08:00,28/09/2020 08:17,5,6,65,1032,MARIA BELA.,Cerrado,-
1184142,FTL,28/09/2020 08:00,28/09/2020 08:24,4,4,23,233,MACHINE-AUDIO,Cerrado,-
1184230,Proveedor,28/09/2020 08:00,28/09/2020 09:43,307,10,4,391,ENRIQUEVECO,Cerrado,cpg
1186327,FTL,28/09/2020 08:00,28/09/2020 08:34,9,7,3,121,DEPE2263252,Cerrado,-
1186886,FTL,28/09/2020 08:00,28/09/2020 08:55,12,11,59,403,JER-SPORTS,En Problem Solver,-
1191386,FTL,28/09/2020 08:00,28/09/2020 09:23,7,7,45,42,MOONTIQUE,Cerrado,-
1192192,FTL,28/09/2020 08:00,28/09/2020 08:45,90,28,34,124,SELLATODO,Cerrado,-
1192513,FTL,28/09/2020 08:00,28/09/2020 08:51,7,7,74,453,AUTORENNEN1,Cerrado,-
1192763,FTL,28/09/2020 08:00,28/09/2020 08:38,4,2,10,115,AMERICAN LULLAGE,Cerrado,cpg
1192881,FTL,28/09/2020 08:00,28/09/2020 08:23,1,1,3,30,COMPUMASYMAS,Cerrado,-
1193290,FTL,28/09/2020 08:00,28/09/2020 07:52,9,9,19,100,GRUPO CARNAVALLIA,En Problem Solver,-
1197903,FTL,28/09/2020 08:00,28/09/2020 07:27,1,1,3,17,SAID OROZCO,Cerrado,-
1199336,FTL,28/09/2020 08:00,-,1,0,4,21,KERENHAISCHAHERNANDEZGONZLE,Creado,-
1201380,FTL,28/09/2020 08:00,26/09/2020 06:16,3,3,9,126,GUUS2016,Cerrado,-
1205374,FTL,28/09/2020 08:00,28/09/2020 08:34,31,30,21,277,PINKY MASCOTAS,Cerrado,-
1208918,FTL,28/09/2020 08:00,28/09/2020 08:09,1,1,2,15,VISERBELLA,Cerrado,-
1210284,FTL,28/09/2020 08:00,28/09/2020 08:06,10,5,38,240,NATBABY SHOP,Cerrado,-
1211037,FTL,28/09/2020 08:00,28/09/2020 07:43,2,2,2,122,GRUPOCARSU,En Problem Solver,cpg
1211874,FTL,28/09/2020 08:00,28/09/2020 09:23,1,1,6,6,MOONTIQUE,Cerrado,-
1211893,FTL,28/09/2020 08:00,28/09/2020 09:23,1,1,3,3,MOONTIQUE,En Problem Solver,-
1211901,FTL,28/09/2020 08:00,28/09/2020 09:23,1,1,5,5,MOONTIQUE,Cerrado,-
1211911,FTL,28/09/2020 08:00,28/09/2020 09:23,1,1,9,7,MOONTIQUE,Cerrado,-
1213504,FTL,28/09/2020 08:00,28/09/2020 07:53,3,3,44,182,PLUMBUSS SHOP,Cerrado,-
1107146,FTL,28/09/2020 09:00,28/09/2020 08:32,16,13,60,1,SINOMEX TRADE,En Problem Solver,-
1125954,FTL,28/09/2020 09:00,28/09/2020 08:09,1,1,10,70,AUTO-REP REFACCIONES,Cerrado,-
1126547,FTL,28/09/2020 09:00,28/09/2020 08:09,5,5,5,25,AUTO-REP REFACCIONES,Cerrado,-
1131839,FTL,28/09/2020 09:00,28/09/2020 09:44,7,7,32,93,EKRTOYS,Cerrado,-
1153193,FTL,28/09/2020 09:00,25/09/2020 10:35,3,2,6,213,ITTRENDY,Cerrado,-
1175549,FTL,28/09/2020 09:00,22/09/2020 10:57,2,2,12,450,IMOBILE MEXICO,Cerrado,-
1179523,FTL,28/09/2020 09:00,26/09/2020 09:29,15,34,112,1689,IMPORTADORA.ALEX,En Stage In,-
1184214,FTL,28/09/2020 09:00,-,5,0,3,292,FIX FERRETERIAS,Cancelado,-
1187210,FTL,28/09/2020 09:00,28/09/2020 09:54,200,30,9,840,AG-WEB,Cerrado,-
1188047,FTL,28/09/2020 09:00,28/09/2020 09:54,110,41,10,830,GRUPO TELMOV,En Problem Solver,-
1189648,FTL,28/09/2020 09:00,28/09/2020 09:05,18,17,39,249,ADTPR,Cerrado,-
1189656,FTL,28/09/2020 09:00,28/09/2020 09:05,17,17,30,388,S.M.L.,Cerrado,cpg
1189665,FTL,28/09/2020 09:00,28/09/2020 09:05,11,11,26,236,STORE VAYOLA,En Problem Solver,cpg
1190341,FTL,28/09/2020 09:00,28/09/2020 09:04,15,15,11,67,DISTRIBUIDORA_AMERICANA,Cerrado,cpg
1190430,FTL,28/09/2020 09:00,28/09/2020 09:04,34,24,12,34,SANTIAGOMELEB,Cerrado,-
1192121,FTL,28/09/2020 09:00,28/09/2020 09:38,2,2,23,280,FULLCOLOR SHOP,Cerrado,-
